Timestamp,year,CCT,CVA,ECA,ELU,FRE,LAX,MX,NCT,NE,NVA,NW,PAC,SDG,SW
1157,2016,0,0.27,0.24,0.3,0.35,0.43,0.17,0.9,0.01,0.43,0.28,0.53,0.36,0
1158,2016,0,0.23,0.2,0.24,0.28,0.38,0.18,0.9,0.01,0.5,0.19,0.48,0.31,0
1159,2016,0,0.2,0.16,0.2,0.21,0.32,0.17,0.9,0.02,0.59,0.14,0.4,0.26,0
1160,2016,0,0.13,0.11,0.14,0.18,0.22,0.13,0.9,0.03,0.63,0.12,0.2,0.18,0
1161,2016,0,0.07,0.06,0.1,0.15,0.17,0.08,0.9,0.04,0.64,0.15,0.07,0.15,0
1162,2016,0,0.04,0.04,0.13,0.16,0.16,0.06,0.9,0.05,0.72,0.24,0.01,0.13,0
1163,2016,0.01,0.01,0.03,0.14,0.16,0.15,0.07,0.89,0.06,0.84,0.36,0,0.11,0
1164,2016,0.08,0,0.02,0.12,0.18,0.14,0.1,0.87,0.08,0.88,0.54,0,0.1,0
1165,2016,0.19,0,0.01,0.12,0.21,0.13,0.13,0.83,0.1,0.89,0.76,0,0.11,0
1166,2016,0.32,0,0,0.16,0.31,0.16,0.16,0.79,0.12,0.89,0.86,0,0.14,0
1167,2016,0.39,0,0,0.23,0.43,0.21,0.21,0.68,0.13,0.9,0.89,0,0.18,0
1168,2016,0.29,0.01,0,0.3,0.52,0.27,0.27,0.61,0.13,0.9,0.89,0,0.17,0
1169,2016,0.19,0.02,0,0.3,0.59,0.29,0.32,0.62,0.12,0.9,0.88,0.01,0.16,0
1170,2016,0.21,0.03,0,0.27,0.64,0.31,0.37,0.63,0.12,0.9,0.86,0.04,0.16,0
1171,2016,0.31,0.03,0,0.28,0.63,0.37,0.43,0.58,0.16,0.9,0.88,0.06,0.15,0
1172,2016,0.43,0.03,0.01,0.28,0.55,0.39,0.45,0.54,0.17,0.9,0.89,0.08,0.13,0
1173,2016,0.53,0.06,0.04,0.29,0.47,0.41,0.42,0.58,0.16,0.9,0.9,0.11,0.12,0
1174,2016,0.61,0.12,0.08,0.38,0.51,0.42,0.49,0.64,0.21,0.9,0.9,0.16,0.13,0
1175,2016,0.67,0.22,0.1,0.44,0.58,0.44,0.76,0.68,0.25,0.9,0.9,0.19,0.17,0
1176,2016,0.74,0.33,0.13,0.44,0.59,0.44,0.87,0.71,0.33,0.9,0.9,0.19,0.22,0
1177,2016,0.79,0.41,0.17,0.51,0.62,0.41,0.87,0.75,0.59,0.89,0.89,0.22,0.27,0
1178,2016,0.86,0.49,0.23,0.67,0.69,0.39,0.83,0.77,0.74,0.89,0.88,0.31,0.31,0
1179,2016,0.88,0.62,0.31,0.77,0.78,0.4,0.86,0.76,0.75,0.89,0.89,0.4,0.34,0
1180,2016,0.89,0.73,0.39,0.79,0.85,0.45,0.9,0.76,0.76,0.88,0.88,0.45,0.37,0
1181,2016,0.89,0.79,0.47,0.69,0.89,0.51,0.9,0.78,0.77,0.88,0.85,0.49,0.4,0
1182,2016,0.89,0.82,0.54,0.47,0.88,0.54,0.9,0.81,0.75,0.88,0.76,0.53,0.44,0
1183,2016,0.89,0.81,0.59,0.33,0.84,0.53,0.9,0.79,0.7,0.87,0.58,0.57,0.5,0
1184,2016,0.84,0.8,0.53,0.35,0.76,0.46,0.89,0.78,0.61,0.87,0.36,0.46,0.44,0
1185,2016,0.78,0.83,0.44,0.38,0.75,0.4,0.74,0.86,0.45,0.86,0.29,0.43,0.49,0
1186,2016,0.64,0.87,0.53,0.43,0.77,0.37,0.49,0.89,0.34,0.86,0.23,0.34,0.72,0
1187,2016,0.49,0.83,0.72,0.5,0.81,0.38,0.34,0.9,0.3,0.87,0.22,0.29,0.84,0
1188,2016,0.39,0.76,0.78,0.57,0.82,0.41,0.29,0.9,0.3,0.87,0.2,0.27,0.88,0
1189,2016,0.33,0.65,0.74,0.67,0.84,0.42,0.34,0.9,0.33,0.87,0.24,0.31,0.9,0
1190,2016,0.3,0.6,0.66,0.75,0.87,0.37,0.45,0.9,0.42,0.87,0.29,0.37,0.9,0
1191,2016,0.33,0.57,0.56,0.79,0.88,0.3,0.64,0.89,0.56,0.87,0.32,0.39,0.9,0
1192,2016,0.36,0.52,0.48,0.83,0.89,0.23,0.83,0.89,0.64,0.86,0.32,0.42,0.9,0
1193,2016,0.28,0.37,0.34,0.86,0.9,0.18,0.89,0.85,0.61,0.8,0.25,0.42,0.9,0
1194,2016,0.14,0.27,0.32,0.86,0.9,0.17,0.9,0.79,0.57,0.76,0.15,0.61,0.86,0
1195,2016,0.1,0.27,0.38,0.89,0.9,0.19,0.9,0.71,0.51,0.7,0.13,0.7,0.85,0
1196,2016,0.05,0.23,0.43,0.89,0.9,0.23,0.89,0.67,0.41,0.59,0.08,0.71,0.82,0
1197,2016,0.02,0.21,0.45,0.89,0.9,0.27,0.81,0.72,0.31,0.49,0.03,0.71,0.78,0
1198,2016,0.01,0.21,0.5,0.87,0.9,0.27,0.65,0.8,0.25,0.46,0.01,0.65,0.75,0
1199,2016,0,0.23,0.61,0.84,0.9,0.26,0.51,0.85,0.2,0.48,0,0.49,0.72,0
1200,2016,0,0.23,0.7,0.79,0.9,0.25,0.45,0.87,0.19,0.52,0,0.31,0.7,0
1201,2016,0,0.24,0.72,0.72,0.89,0.25,0.42,0.89,0.2,0.56,0.01,0.26,0.68,0
1202,2016,0,0.18,0.66,0.61,0.89,0.19,0.36,0.9,0.25,0.64,0.01,0.37,0.65,0
1203,2016,0,0.14,0.62,0.61,0.89,0.13,0.37,0.9,0.29,0.72,0,0.49,0.62,0
1204,2016,0,0.11,0.59,0.59,0.89,0.1,0.4,0.9,0.34,0.78,0,0.52,0.61,0
1205,2016,0,0.08,0.56,0.41,0.89,0.11,0.39,0.9,0.36,0.83,0.01,0.44,0.6,0
1206,2016,0.01,0.05,0.52,0.25,0.88,0.13,0.36,0.89,0.36,0.86,0.01,0.37,0.56,0
1207,2016,0.01,0.06,0.48,0.21,0.85,0.13,0.31,0.89,0.34,0.87,0.01,0.36,0.49,0
1208,2016,0,0.06,0.43,0.14,0.74,0.12,0.24,0.9,0.3,0.88,0.01,0.33,0.42,0
1209,2016,0,0.06,0.5,0.07,0.58,0.13,0.16,0.9,0.22,0.88,0.01,0.35,0.35,0
1210,2016,0,0.07,0.54,0.04,0.45,0.2,0.1,0.9,0.17,0.88,0.01,0.46,0.25,0
1211,2016,0,0.05,0.47,0.02,0.34,0.31,0.06,0.9,0.17,0.88,0.01,0.47,0.19,0
1212,2016,0,0.02,0.34,0.01,0.23,0.4,0.04,0.9,0.23,0.88,0.03,0.4,0.17,0
1213,2016,0.03,0.01,0.2,0.01,0.13,0.45,0.07,0.9,0.32,0.87,0.07,0.29,0.18,0
1214,2016,0.08,0,0.11,0.03,0.1,0.43,0.14,0.9,0.45,0.87,0.11,0.2,0.18,0
1215,2016,0.14,0.04,0.05,0.06,0.13,0.39,0.29,0.9,0.56,0.87,0.15,0.11,0.19,0
1216,2016,0.17,0.11,0.02,0.09,0.23,0.32,0.49,0.9,0.59,0.87,0.17,0.05,0.2,0
1217,2016,0.12,0.13,0.02,0.17,0.4,0.24,0.63,0.9,0.5,0.87,0.12,0.03,0.15,0
1218,2016,0.08,0.13,0.02,0.26,0.57,0.19,0.7,0.9,0.5,0.87,0.1,0.04,0.11,0
1219,2016,0.05,0.14,0.03,0.33,0.66,0.19,0.71,0.9,0.51,0.87,0.08,0.04,0.11,0
1220,2016,0.02,0.16,0.03,0.31,0.64,0.21,0.68,0.9,0.48,0.87,0.05,0.03,0.12,0
1221,2016,0,0.17,0.03,0.26,0.57,0.26,0.65,0.9,0.43,0.85,0.04,0.02,0.14,0
1222,2016,0,0.18,0.04,0.23,0.5,0.32,0.62,0.9,0.39,0.8,0.02,0.02,0.17,0
1223,2016,0,0.19,0.04,0.21,0.45,0.35,0.6,0.9,0.34,0.74,0.01,0.02,0.19,0
1224,2016,0,0.19,0.03,0.2,0.41,0.34,0.62,0.9,0.31,0.72,0,0.01,0.22,0
1225,2016,0,0.17,0.03,0.18,0.36,0.31,0.62,0.9,0.28,0.71,0,0.01,0.24,0
1226,2016,0,0.17,0.03,0.19,0.31,0.26,0.6,0.9,0.27,0.7,0,0,0.26,0
1227,2016,0,0.15,0.03,0.23,0.29,0.23,0.55,0.9,0.31,0.7,0,0,0.28,0
1228,2016,0,0.14,0.04,0.28,0.28,0.22,0.46,0.9,0.36,0.72,0.01,0,0.29,0
1229,2016,0,0.13,0.05,0.33,0.29,0.22,0.39,0.9,0.4,0.73,0.02,0,0.29,0
1230,2016,0,0.1,0.06,0.33,0.3,0.23,0.33,0.89,0.38,0.73,0.04,0,0.29,0
1231,2016,0,0.07,0.07,0.3,0.31,0.23,0.28,0.89,0.31,0.71,0.05,0,0.27,0
1232,2016,0,0.04,0.06,0.26,0.29,0.22,0.22,0.9,0.24,0.58,0.05,0.01,0.24,0
1233,2016,0,0.01,0.04,0.13,0.23,0.19,0.14,0.9,0.15,0.43,0.01,0,0.25,0
1234,2016,0,0.01,0.02,0.12,0.2,0.19,0.08,0.9,0.12,0.43,0,0,0.26,0
1235,2016,0,0,0.01,0.1,0.2,0.2,0.07,0.9,0.15,0.36,0,0,0.27,0
1236,2016,0.01,0,0,0.09,0.19,0.18,0.1,0.9,0.25,0.28,0,0,0.28,0
1237,2016,0.05,0,0,0.09,0.17,0.15,0.18,0.9,0.37,0.21,0,0,0.29,0
1238,2016,0.11,0.01,0,0.11,0.19,0.12,0.33,0.9,0.46,0.2,0.01,0,0.28,0
1239,2016,0.19,0.04,0,0.15,0.25,0.1,0.5,0.9,0.48,0.19,0.04,0,0.26,0
1240,2016,0.21,0.09,0,0.21,0.35,0.08,0.61,0.89,0.43,0.17,0.06,0,0.23,0
1241,2016,0.15,0.12,0,0.24,0.48,0.06,0.66,0.88,0.32,0.12,0.06,0,0.17,0
1242,2016,0.09,0.11,0,0.29,0.62,0.05,0.65,0.88,0.33,0.11,0.08,0,0.16,0
1243,2016,0.06,0.12,0,0.36,0.72,0.04,0.59,0.88,0.33,0.13,0.09,0,0.16,0
1244,2016,0.04,0.11,0,0.37,0.71,0.04,0.57,0.89,0.28,0.15,0.07,0,0.17,0
1245,2016,0.02,0.1,0,0.34,0.62,0.03,0.6,0.89,0.24,0.16,0.04,0,0.18,0
1246,2016,0.01,0.11,0.01,0.27,0.51,0.04,0.56,0.9,0.19,0.14,0.02,0,0.18,0
1247,2016,0,0.12,0.01,0.22,0.4,0.06,0.51,0.89,0.15,0.11,0,0.01,0.18,0
1248,2016,0,0.16,0.01,0.28,0.33,0.07,0.48,0.87,0.12,0.08,0,0.01,0.19,0
1249,2016,0,0.24,0.02,0.35,0.31,0.07,0.48,0.84,0.11,0.06,0,0.01,0.2,0
1250,2016,0,0.3,0.02,0.33,0.31,0.07,0.47,0.79,0.12,0.04,0,0.02,0.21,0
1251,2016,0,0.31,0.04,0.27,0.3,0.06,0.47,0.7,0.14,0.03,0,0.02,0.2,0
1252,2016,0,0.31,0.05,0.2,0.25,0.05,0.47,0.61,0.18,0.03,0,0.03,0.2,0
1253,2016,0,0.3,0.06,0.16,0.19,0.04,0.46,0.52,0.22,0.03,0,0.05,0.2,0
1254,2016,0,0.28,0.06,0.14,0.14,0.03,0.41,0.47,0.25,0.02,0,0.06,0.19,0
1255,2016,0,0.27,0.06,0.12,0.1,0.03,0.34,0.43,0.24,0.02,0,0.06,0.18,0
1256,2016,0,0.22,0.06,0.09,0.07,0.01,0.27,0.46,0.22,0.01,0,0.05,0.16,0
1257,2016,0,0.15,0.04,0.04,0.04,0,0.2,0.57,0.12,0.01,0,0.01,0.24,0
1258,2016,0,0.12,0.03,0.04,0.04,0,0.15,0.7,0.06,0,0.01,0,0.29,0
1259,2016,0,0.09,0.03,0.04,0.04,0,0.13,0.72,0.06,0,0.03,0,0.32,0
1260,2016,0,0.05,0.01,0.04,0.05,0.01,0.13,0.67,0.08,0,0.04,0,0.36,0
1261,2016,0,0.02,0.01,0.04,0.08,0.02,0.14,0.52,0.12,0,0.04,0,0.4,0
1262,2016,0,0,0,0.06,0.19,0.03,0.2,0.34,0.15,0.01,0.02,0,0.41,0
1263,2016,0,0,0,0.08,0.34,0.05,0.29,0.21,0.18,0.01,0.02,0,0.41,0
1264,2016,0,0,0,0.1,0.49,0.07,0.38,0.12,0.2,0.01,0.01,0,0.37,0
1265,2016,0,0,0,0.12,0.6,0.08,0.45,0.1,0.19,0.01,0.01,0,0.25,0
1266,2016,0,0,0,0.17,0.64,0.09,0.49,0.17,0.22,0.02,0,0,0.23,0
1267,2016,0,0.01,0.01,0.24,0.64,0.09,0.53,0.3,0.25,0.03,0,0,0.22,0
1268,2016,0,0.01,0,0.25,0.59,0.1,0.51,0.46,0.21,0.04,0,0,0.21,0
1269,2016,0,0,0,0.21,0.52,0.1,0.48,0.62,0.16,0.04,0,0,0.2,0
1270,2016,0,0,0,0.16,0.45,0.12,0.44,0.74,0.13,0.04,0,0,0.2,0
1271,2016,0,0,0,0.11,0.38,0.14,0.4,0.79,0.11,0.04,0,0,0.2,0
1272,2016,0,0,0,0.07,0.31,0.15,0.39,0.81,0.11,0.04,0.02,0,0.19,0
1273,2016,0,0,0,0.05,0.26,0.16,0.4,0.8,0.13,0.04,0.03,0,0.18,0
1274,2016,0.02,0,0,0.04,0.21,0.15,0.42,0.79,0.15,0.04,0.02,0,0.18,0
1275,2016,0.04,0,0,0.05,0.18,0.14,0.44,0.78,0.17,0.04,0.01,0,0.18,0
1276,2016,0.04,0,0,0.06,0.15,0.13,0.45,0.8,0.18,0.04,0.02,0,0.16,0
1277,2016,0.04,0.01,0.01,0.05,0.11,0.11,0.45,0.81,0.18,0.06,0.02,0,0.15,0
1278,2016,0.04,0.01,0.02,0.04,0.08,0.11,0.4,0.81,0.17,0.07,0.03,0,0.13,0
1279,2016,0.04,0.01,0.02,0.03,0.06,0.1,0.33,0.82,0.15,0.07,0.04,0,0.11,0
1280,2016,0.04,0.02,0.03,0.01,0.03,0.06,0.24,0.86,0.11,0.07,0.04,0,0.07,0
1281,2016,0.02,0.01,0.01,0,0.01,0.03,0.17,0.88,0.03,0.05,0.02,0,0.08,0
1282,2016,0.03,0.01,0.02,0,0,0.02,0.13,0.88,0,0.04,0.06,0,0.1,0
1283,2016,0.02,0.01,0.02,0,0,0.02,0.12,0.89,0,0.03,0.12,0.02,0.13,0
1284,2016,0.01,0.02,0.01,0,0,0.03,0.13,0.89,0,0.04,0.21,0.02,0.18,0
1285,2016,0.02,0.02,0.01,0,0.01,0.04,0.17,0.87,0.01,0.05,0.3,0.01,0.24,0
1286,2016,0.04,0.04,0.02,0,0.02,0.04,0.23,0.84,0.03,0.06,0.38,0.01,0.28,0
1287,2016,0.08,0.06,0.02,0,0.04,0.03,0.29,0.77,0.03,0.07,0.42,0.01,0.32,0
1288,2016,0.1,0.07,0.03,0.01,0.06,0.03,0.34,0.74,0.03,0.08,0.41,0,0.29,0
1289,2016,0.11,0.06,0.03,0.04,0.08,0.03,0.37,0.77,0.02,0.11,0.32,0.01,0.22,0
1290,2016,0.12,0.03,0.05,0.1,0.11,0.04,0.38,0.81,0.02,0.13,0.27,0.01,0.22,0
1291,2016,0.1,0.01,0.07,0.15,0.14,0.06,0.37,0.83,0.04,0.13,0.23,0.01,0.23,0
1292,2016,0.05,0.01,0.08,0.14,0.13,0.1,0.32,0.85,0.05,0.12,0.18,0,0.23,0
1293,2016,0.03,0.01,0.08,0.1,0.11,0.14,0.26,0.87,0.04,0.13,0.12,0,0.23,0
1294,2016,0.02,0.01,0.08,0.06,0.08,0.15,0.2,0.88,0.03,0.14,0.07,0,0.24,0
1295,2016,0.03,0.01,0.07,0.04,0.05,0.15,0.17,0.89,0.02,0.15,0.03,0,0.25,0
1296,2016,0.07,0.01,0.05,0.03,0.02,0.15,0.16,0.89,0.01,0.17,0.02,0,0.25,0
1297,2016,0.11,0,0.04,0.03,0.01,0.16,0.16,0.9,0.01,0.2,0.01,0,0.25,0
1298,2016,0.12,0,0.03,0.03,0,0.16,0.17,0.9,0.01,0.22,0.01,0,0.26,0
1299,2016,0.11,0,0.02,0.03,0,0.15,0.19,0.9,0.02,0.25,0,0,0.27,0
1300,2016,0.09,0,0.01,0.04,0,0.11,0.2,0.9,0.03,0.27,0,0,0.26,0
1301,2016,0.08,0,0,0.06,0,0.07,0.17,0.89,0.04,0.29,0,0,0.25,0
1302,2016,0.08,0,0,0.08,0,0.05,0.12,0.87,0.05,0.29,0,0,0.24,0
1303,2016,0.08,0,0,0.11,0,0.02,0.07,0.81,0.05,0.28,0.01,0,0.23,0
1304,2016,0.07,0,0.01,0.08,0,0.01,0.05,0.75,0.05,0.23,0.02,0,0.15,0
1305,2016,0.04,0,0.01,0.02,0,0,0.02,0.76,0.04,0.19,0.01,0,0.14,0
1306,2016,0.07,0.02,0.01,0,0,0,0,0.76,0.01,0.17,0.02,0.01,0.19,0
1307,2016,0.04,0.04,0.02,0,0,0,0,0.74,0,0.14,0.05,0.02,0.18,0
1308,2016,0.02,0.06,0.02,0,0,0.02,0,0.68,0,0.12,0.07,0.02,0.17,0
1309,2016,0.01,0.06,0.01,0,0.01,0.03,0,0.62,0,0.11,0.07,0.01,0.16,0
1310,2016,0.01,0.07,0.01,0,0.02,0.06,0,0.49,0.01,0.12,0.05,0.01,0.14,0
1311,2016,0.01,0.07,0.01,0,0.03,0.09,0.01,0.32,0.01,0.13,0.03,0,0.13,0
1312,2016,0.01,0.07,0.01,0,0.04,0.11,0.06,0.23,0.01,0.14,0.02,0,0.09,0
1313,2016,0.01,0.07,0.01,0.05,0.03,0.1,0.12,0.2,0.01,0.13,0.01,0,0.06,0
1314,2016,0.03,0.05,0.02,0.22,0.02,0.08,0.17,0.21,0,0.14,0,0,0.05,0
1315,2016,0.02,0.04,0.04,0.38,0.01,0.07,0.19,0.22,0,0.16,0,0,0.04,0
1316,2016,0,0.03,0.05,0.4,0,0.05,0.15,0.3,0,0.17,0,0,0.04,0
1317,2016,0,0.03,0.05,0.39,0,0.05,0.11,0.46,0,0.17,0,0,0.05,0
1318,2016,0,0.02,0.04,0.36,0,0.05,0.07,0.61,0.01,0.18,0,0,0.07,0
1319,2016,0.02,0.01,0.04,0.33,0,0.06,0.03,0.71,0.03,0.19,0,0.01,0.08,0
1320,2016,0.07,0,0.05,0.3,0.01,0.07,0.01,0.79,0.06,0.21,0.01,0.02,0.09,0
1321,2016,0.12,0,0.06,0.24,0.04,0.08,0,0.84,0.09,0.22,0.02,0.02,0.1,0
1322,2016,0.14,0.01,0.07,0.21,0.06,0.09,0,0.85,0.11,0.23,0.04,0.04,0.1,0
1323,2016,0.13,0.02,0.1,0.21,0.07,0.11,0,0.86,0.12,0.25,0.06,0.08,0.1,0
1324,2016,0.1,0.04,0.12,0.2,0.08,0.16,0,0.86,0.15,0.3,0.07,0.13,0.11,0
1325,2016,0.06,0.05,0.13,0.16,0.11,0.22,0,0.84,0.2,0.34,0.09,0.18,0.13,0
1326,2016,0.03,0.05,0.12,0.11,0.13,0.27,0.04,0.77,0.24,0.37,0.12,0.2,0.15,0
1327,2016,0.01,0.05,0.1,0.08,0.16,0.28,0.11,0.66,0.25,0.4,0.16,0.19,0.16,0
1328,2016,0,0.03,0.05,0.05,0.17,0.24,0.18,0.57,0.24,0.38,0.19,0.1,0.14,0
1329,2016,0,0,0.01,0.02,0.17,0.22,0.24,0.49,0.17,0.37,0.12,0.04,0.17,0
1330,2016,0,0,0,0.02,0.17,0.22,0.31,0.4,0.13,0.36,0.09,0.02,0.26,0
1331,2016,0,0,0,0.01,0.19,0.23,0.38,0.37,0.18,0.34,0.17,0.02,0.27,0
1332,2016,0,0.01,0,0.04,0.22,0.28,0.42,0.4,0.32,0.32,0.18,0.04,0.28,0
1333,2016,0,0.05,0.02,0.07,0.24,0.35,0.42,0.44,0.46,0.31,0.17,0.07,0.29,0
1334,2016,0.01,0.08,0.03,0.1,0.23,0.4,0.36,0.38,0.5,0.31,0.16,0.12,0.28,0
1335,2016,0.01,0.11,0.05,0.13,0.23,0.43,0.3,0.21,0.45,0.32,0.15,0.19,0.26,0
1336,2016,0.02,0.13,0.08,0.18,0.21,0.45,0.25,0.06,0.32,0.32,0.13,0.3,0.21,0
1337,2016,0.03,0.13,0.1,0.25,0.2,0.42,0.23,0.01,0.25,0.3,0.08,0.41,0.12,0
1338,2016,0.05,0.11,0.16,0.38,0.18,0.34,0.26,0.02,0.26,0.35,0.05,0.49,0.1,0
1339,2016,0.07,0.12,0.25,0.48,0.17,0.29,0.28,0.05,0.3,0.4,0.05,0.54,0.09,0
1340,2016,0.09,0.14,0.35,0.49,0.19,0.26,0.41,0.08,0.38,0.39,0.05,0.52,0.07,0
1341,2016,0.1,0.17,0.42,0.49,0.23,0.28,0.58,0.13,0.46,0.37,0.05,0.53,0.06,0
1342,2016,0.1,0.18,0.42,0.46,0.26,0.34,0.66,0.22,0.53,0.35,0.04,0.53,0.06,0
1343,2016,0.11,0.18,0.38,0.37,0.3,0.42,0.73,0.34,0.58,0.34,0.03,0.53,0.06,0
1344,2016,0.12,0.19,0.33,0.27,0.33,0.48,0.8,0.48,0.61,0.34,0.03,0.5,0.07,0
1345,2016,0.13,0.18,0.29,0.19,0.35,0.51,0.84,0.54,0.64,0.34,0.03,0.46,0.06,0
1346,2016,0.16,0.18,0.29,0.16,0.35,0.51,0.84,0.59,0.62,0.37,0.04,0.47,0.05,0
1347,2016,0.18,0.18,0.28,0.15,0.35,0.52,0.84,0.62,0.57,0.4,0.06,0.51,0.04,0
1348,2016,0.18,0.2,0.28,0.15,0.34,0.53,0.87,0.62,0.53,0.41,0.08,0.54,0.03,0
1349,2016,0.2,0.22,0.28,0.17,0.34,0.52,0.88,0.59,0.53,0.42,0.1,0.57,0.03,0
1350,2016,0.19,0.25,0.29,0.19,0.35,0.46,0.89,0.52,0.58,0.43,0.11,0.54,0.03,0
1351,2016,0.2,0.27,0.28,0.19,0.37,0.39,0.89,0.41,0.65,0.42,0.12,0.46,0.03,0
1352,2016,0.15,0.19,0.18,0.12,0.41,0.33,0.89,0.35,0.7,0.35,0.1,0.32,0.04,0
1353,2016,0.1,0.19,0.13,0.14,0.47,0.28,0.9,0.35,0.71,0.26,0.06,0.24,0.04,0
1354,2016,0.14,0.26,0.1,0.21,0.49,0.24,0.9,0.36,0.76,0.21,0.06,0.16,0.06,0
1355,2016,0.18,0.32,0.09,0.34,0.45,0.19,0.9,0.41,0.8,0.18,0.12,0.08,0.07,0
1356,2016,0.27,0.48,0.11,0.51,0.42,0.16,0.9,0.46,0.85,0.15,0.15,0.05,0.08,0
1357,2016,0.41,0.7,0.17,0.57,0.44,0.14,0.9,0.5,0.88,0.12,0.16,0.05,0.1,0
1358,2016,0.68,0.82,0.28,0.52,0.5,0.18,0.9,0.5,0.89,0.11,0.15,0.1,0.13,0
1359,2016,0.84,0.83,0.38,0.54,0.64,0.29,0.9,0.45,0.9,0.1,0.15,0.21,0.16,0
1360,2016,0.86,0.81,0.46,0.55,0.73,0.46,0.9,0.48,0.9,0.11,0.17,0.33,0.2,0
1361,2016,0.8,0.77,0.49,0.55,0.77,0.62,0.9,0.56,0.89,0.14,0.17,0.42,0.19,0
1362,2016,0.7,0.49,0.42,0.62,0.8,0.7,0.9,0.61,0.88,0.2,0.19,0.49,0.21,0
1363,2016,0.66,0.34,0.43,0.75,0.83,0.78,0.9,0.63,0.85,0.24,0.23,0.63,0.26,0
1364,2016,0.6,0.45,0.46,0.84,0.86,0.8,0.9,0.65,0.78,0.24,0.24,0.66,0.31,0
1365,2016,0.75,0.56,0.5,0.87,0.88,0.76,0.9,0.68,0.78,0.23,0.2,0.64,0.36,0
1366,2016,0.78,0.61,0.52,0.88,0.88,0.69,0.89,0.72,0.74,0.22,0.17,0.6,0.39,0
1367,2016,0.7,0.67,0.54,0.87,0.82,0.62,0.88,0.75,0.62,0.22,0.27,0.55,0.43,0
1368,2016,0.82,0.8,0.55,0.84,0.64,0.56,0.84,0.77,0.53,0.22,0.42,0.56,0.48,0
1369,2016,0.87,0.84,0.59,0.76,0.41,0.52,0.84,0.78,0.59,0.24,0.47,0.66,0.54,0
1370,2016,0.89,0.86,0.62,0.69,0.35,0.52,0.84,0.78,0.67,0.24,0.53,0.71,0.57,0
1371,2016,0.89,0.87,0.65,0.66,0.35,0.56,0.83,0.76,0.71,0.23,0.72,0.75,0.57,0
1372,2016,0.89,0.88,0.68,0.6,0.32,0.62,0.82,0.72,0.72,0.21,0.74,0.82,0.59,0
1373,2016,0.89,0.88,0.68,0.45,0.24,0.63,0.82,0.69,0.71,0.18,0.66,0.84,0.6,0
1374,2016,0.86,0.88,0.69,0.36,0.14,0.61,0.82,0.63,0.71,0.15,0.62,0.84,0.62,0
1375,2016,0.79,0.88,0.68,0.28,0.07,0.55,0.8,0.52,0.68,0.11,0.57,0.85,0.63,0
1376,2016,0.62,0.87,0.66,0.13,0.01,0.45,0.7,0.43,0.65,0.07,0.47,0.86,0.64,0
1377,2016,0.66,0.86,0.73,0.06,0,0.45,0.53,0.46,0.62,0.03,0.45,0.9,0.71,0
1378,2016,0.8,0.81,0.81,0.05,0,0.41,0.36,0.53,0.58,0.01,0.49,0.9,0.75,0
1379,2016,0.84,0.79,0.78,0.05,0.01,0.34,0.22,0.58,0.57,0.02,0.58,0.9,0.77,0
1380,2016,0.82,0.79,0.74,0.04,0.03,0.27,0.1,0.56,0.57,0.04,0.71,0.9,0.79,0
1381,2016,0.78,0.77,0.69,0.04,0.07,0.21,0.06,0.48,0.32,0.06,0.78,0.89,0.79,0
1382,2016,0.73,0.78,0.65,0.03,0.12,0.19,0.12,0.37,0.18,0.08,0.83,0.86,0.77,0
1383,2016,0.59,0.76,0.59,0.03,0.17,0.19,0.21,0.27,0.3,0.09,0.79,0.79,0.72,0
1384,2016,0.35,0.68,0.5,0.02,0.22,0.18,0.31,0.27,0.32,0.08,0.62,0.63,0.66,0
1385,2016,0.21,0.49,0.37,0,0.26,0.18,0.52,0.27,0.3,0.06,0.36,0.44,0.56,0
1386,2016,0.14,0.27,0.25,0,0.33,0.18,0.72,0.26,0.42,0.05,0.23,0.31,0.51,0
1387,2016,0.1,0.2,0.23,0.01,0.44,0.21,0.85,0.28,0.52,0.05,0.27,0.37,0.46,0
1388,2016,0.1,0.12,0.23,0.07,0.62,0.25,0.88,0.32,0.54,0.05,0.23,0.43,0.39,0
1389,2016,0.17,0.1,0.28,0.17,0.76,0.27,0.9,0.4,0.56,0.05,0.13,0.47,0.33,0
1390,2016,0.25,0.13,0.31,0.3,0.86,0.29,0.9,0.52,0.61,0.06,0.07,0.42,0.29,0
1391,2016,0.32,0.11,0.23,0.56,0.9,0.31,0.9,0.66,0.7,0.06,0.07,0.34,0.26,0
1392,2016,0.36,0.09,0.18,0.76,0.9,0.34,0.9,0.78,0.82,0.06,0.11,0.32,0.23,0
1393,2016,0.41,0.1,0.17,0.86,0.9,0.34,0.9,0.87,0.89,0.06,0.17,0.31,0.21,0
1394,2016,0.48,0.15,0.14,0.89,0.9,0.33,0.9,0.9,0.9,0.07,0.26,0.27,0.23,0
1395,2016,0.55,0.14,0.1,0.9,0.9,0.32,0.9,0.9,0.9,0.08,0.35,0.27,0.27,0
1396,2016,0.55,0.18,0.15,0.9,0.9,0.31,0.9,0.89,0.9,0.1,0.44,0.33,0.28,0
1397,2016,0.58,0.31,0.27,0.9,0.9,0.31,0.9,0.88,0.9,0.12,0.53,0.4,0.29,0
1398,2016,0.68,0.45,0.41,0.9,0.9,0.3,0.9,0.87,0.9,0.13,0.62,0.46,0.29,0
