Timestamp,dena21,dena81,dena82,dena22,dena23,dena71,dena84,dena73,dena24,dena83,dena72,dena74,dena25,dena75,dena41,dena42,dena26,dena76
01/01/15 12:00 AM,685.837730534868,3295.72130534868,1335.3531916046,1924.04584427894,2982.35676641842,842.948538930264,2335.41253893026,2806.74496411645,2104.80011374408,1611.53838320921,7179.4555450237,4782.36311983751,2044.83438320921,3778.87546106974,2443.52226946513,3803.376,3065.96595802302,1021.98865267434
01/01/15 01:00 AM,653.679099645546,3131.08899645545,1270.69229893664,1823.73079716436,2827.64219574655,809.699800708909,2236.41280070891,2704.474903899,1998.46569751882,1528.87859787327,6917.58920992473,4608.60710673464,1943.08559787327,3608.50819929109,2337.81590035445,3635.817,2901.73649468318,967.245498227727
01/01/15 02:00 AM,621.819916962046,2968.85916962046,1206.80975088614,1725.21933569636,2675.64900354455,776.220166075909,2137.43016607591,2600.6309134175,1893.77941873432,1447.59950177227,6651.72232506273,4432.12157772114,1842.78950177227,3439.13983392409,2232.33008303795,3468.89,2740.79875443068,913.599584810228
01/01/15 03:00 AM,601.917691505038,2867.96091505038,1166.99307451511,1664.1255320403,2581.35629806046,755.028616989924,2075.13261698992,2534.46539344458,1828.71984053527,1397.13814903023,6482.33663785894,4319.64386140428,1780.39414903023,3333.03538301008,2166.04230849496,3364.136,2641.16537257557,880.38845752519
01/01/15 04:00 AM,589.675073280497,2806.06673280497,1142.53521984149,1626.71658624398,2523.60687936596,741.885853439006,2036.63185343901,2493.26419391453,1788.82951296348,1366.21843968298,6376.86594814608,4249.59360767056,1742.11243968298,3267.65014656099,2125.1149267195,3299.514,2580.22609920746,860.075366402485
01/01/15 05:00 AM,572.016811223068,2717.02611223067,1107.3054336692,1572.99248978454,2440.65473467681,722.784377553865,1980.85737755387,2433.16007654626,1731.46967856147,1321.78486733841,6223.01328575411,4147.39058676172,1687.0318673384,3173.18362244613,2065.87818877693,3206.057,2492.80216834601,830.934056115337
01/01/15 06:00 AM,541.504631207934,2563.82631207933,1046.5638936238,1480.81704966347,2298.2855744952,689.370737584133,1883.80073758413,2327.39905671273,1632.85241845553,1245.4677872476,5952.31032617787,3967.51200704927,1592.2377872476,3009.50926241587,1962.94536879207,3043.87,2343.069468119,781.023156039667
01/01/15 07:00 AM,549.053862001673,2601.65262001673,1061.57658600502,1503.54489601338,2333.39534402007,697.686275996655,1907.89527599665,2353.7925179816,1657.19303401171,1264.29517201004,6019.86386395317,4012.40662196822,1615.64617201004,3050.05772400335,1988.48113799833,3084.081,2379.95793002509,793.319310008364
01/01/15 08:00 AM,563.424339280736,2673.79939280736,1090.18301784221,1546.95071424589,2400.43807136883,713.427321438528,1953.61332143853,2403.6222679119,1703.63437496515,1300.23403568442,6147.40650013939,4097.15755366602,1660.28803568442,3127.14867856147,2036.96566071926,3160.474,2450.46508921104,816.82169640368
01/01/15 09:00 AM,597.88875522721,2847.57755227209,1158.94126568163,1651.80004181768,2562.33006272651,750.712489545581,2062.47748954558,2520.9486925007,1815.58128659047,1386.95253136326,6447.73485363814,4296.66365068302,1767.78753136326,3311.52751045442,2152.58624477279,3342.885,2621.08132840814,873.693776136047
01/01/15 10:00 AM,642.003410131825,3071.53410131825,1247.26023039548,1787.5272810546,2771.7909215819,797.49317973635,2200.24317973635,2666.71248854992,1960.02387092278,1499.02046079095,6820.9045163089,4544.43520749532,1906.27046079095,3546.50682026365,2299.24658986817,3574.75,2842.55115197738,947.517050659126
01/01/15 11:00 AM,693.490506232825,3335.02706232825,1350.76651869847,1948.0460498626,3019.3630747939,850.78098753435,2358.83798753435,2830.70943143893,2130.20154362977,1631.29903739695,7240.8218254809,4823.07038157633,2069.12203739695,3819.33101246565,2468.56449376718,3843.113,3105.30759349237,1035.10253116412
01/01/15 12:00 PM,703.684463339839,3387.46063339838,1371.31339001952,1980.09170671871,3068.76956007806,861.167073320324,2389.96307332032,2862.41090326178,2164.09524337887,1657.67478003903,7322.00302648453,4876.91519654307,2101.51878003903,3873.16892667968,2501.85553666016,3895.964,3157.86695009757,1052.62231669919
01/01/15 01:00 PM,695.88120936716,3347.31609367159,1355.58362810148,1955.55367493727,3030.93851240591,853.221581265682,2366.14558126568,2838.16669696125,2138.14446557011,1637.47925620296,7259.91813771955,4835.73702202398,2076.71525620296,3831.96241873432,2476.37879063284,3855.516,3117.61814050739,1039.2060468358
01/01/15 02:00 PM,690.218206061572,3318.21406061572,1344.17461818471,1937.77764849257,3003.53047273886,847.435587876857,2348.82758787686,2820.47973332271,2119.335442431,1622.84523636943,7214.626230276,4805.69408483014,2058.73323636943,3802.03641212314,2457.86179393843,3826.128,3088.47309092357,1029.49103030786
01/01/15 03:00 PM,695.074046955275,3343.16646955275,1353.95714086583,1953.0183756422,3027.0295634633,852.39790608945,2363.67890608945,2835.65048349198,2135.46232868693,1635.39228173165,7253.4746852523,4831.46310784978,2074.15128173165,3827.69809391055,2473.74095304473,3851.329,3113.46070432913,1037.82023477638
01/01/15 04:00 PM,740.370692620176,3576.87092620176,1445.40207786053,2096.12954096141,3247.62231144211,898.102614759648,2501.23661475965,2974.43238117806,2286.61084834123,1753.09615572106,7608.89260663507,5067.13684021666,2218.52215572106,4066.44138524035,2621.03930737982,4085.406,3348.46038930264,1116.15346310088
01/01/15 05:00 PM,811.245866422399,3945.88866422398,1589.1625992672,2323.39693137919,3597.70539706878,967.538267155203,2712.9932671552,3181.87046935362,2525.64106495679,1939.61519853439,8140.25574017285,5419.17853797443,2446.36019853439,4437.7417328448,2848.5791335776,4448.095,3722.93799633597,1240.97933211199
01/01/15 06:00 PM,832.683016567765,4058.28816567765,1632.80404970329,2392.92213254212,3704.74919881318,988.051966864471,2776.22496686447,3242.33181775459,2598.53311597435,1996.58209940659,8295.15953610259,5521.73268521247,2515.72909940659,4549.51603313553,2916.71198343223,4556.957,3837.79524851647,1279.26508283882
01/01/15 07:00 PM,815.269283762795,3966.95683762794,1597.34785128838,2336.41827010235,3617.75540515353,971.405432474412,2724.88943247441,3193.29787860926,2539.30098633956,1950.28770257677,8169.53205464176,5438.56360850691,2459.36370257677,4458.73856752559,2861.39071623721,4468.556,3744.43925644191,1248.14641881397
01/01/15 08:00 PM,775.556692819308,3759.56692819308,1516.67007845792,2208.45354255446,3420.68031383169,932.886614361384,2606.88661436138,3078.87637898762,2404.89684973515,1845.34015691585,7876.41260105938,5244.42283643315,2331.34015691585,4251.11338563862,2734.44330718069,4266,3533.35039228962,1177.78346409654
01/01/15 09:00 PM,754.506262336215,3650.14662336214,1474.00878700864,2141.13409868971,3316.96914803457,912.151475327572,2543.80547532757,3016.74111430165,2334.0398363535,1790.06957401729,7717.25665458601,5138.96101561193,2263.77557401729,4140.71252467243,2666.70373766379,4158.086,3422.49393504321,1140.83131168107
01/01/15 10:00 PM,740.708323708631,3578.6192370863,1446.08497112589,2097.20258966904,3249.27588450356,898.439352582739,2502.25535258274,2975.44843920507,2287.74226596041,1753.97794225178,7611.49493615835,5068.86184953602,2219.60194225178,4068.21664741726,2622.13167629137,4087.144,3350.22485562946,1116.74161854315
01/01/15 11:00 PM,666.393763710224,3196.07563710224,1296.23629113067,1863.28810968179,2888.65816452268,822.910472579553,2275.66347257955,2745.21359918754,2040.42834597156,1561.48658226134,7021.89861611374,4677.82848950576,1983.25358226134,3675.93752742045,2379.70123628978,3702.177,2966.45645565335,988.818818551117
01/02/15 12:00 AM,598.75720411008,2851.9700411008,1160.67661233024,1654.45563288064,2566.42944932096,751.64359177984,2065.20659177984,2523.86575478912,1818.41242877056,1389.14722466048,6455.20228491776,4301.62312190848,1770.50422466048,3316.16440822016,2155.48779588992,3347.467,2625.4080616512,875.136020550401
01/02/15 01:00 AM,556.643134931698,2639.73134931698,1076.67940479509,1526.44507945358,2368.76761918037,706.013730136605,1932.0637301366,2380.17551575132,1681.70194452188,1283.25880959019,6087.39222191246,4057.28043629774,1639.20880959019,3090.7862698634,2014.1068650683,3124.45,2417.14702397547,805.715674658489
01/02/15 02:00 AM,543.698628499741,2574.81428499741,1050.92588549922,1487.41702799793,2308.48154199689,691.790743000518,1890.80874300052,2335.08508650285,1639.92239949819,1250.93577099845,5971.98240200725,3980.58605850492,1599.03777099845,3021.29725699948,1970.37137150026,3055.562,2353.77942749612,784.593142498706
01/02/15 03:00 AM,549.677245609144,2604.77845609144,1062.81673682743,1505.42396487315,2336.29794730973,698.371508781712,1909.88250878171,2355.96529829942,1659.20471926401,1265.85147365487,6025.42512294397,4016.10233342626,1617.58047365487,3053.40449121829,1990.58775439086,3087.399,2383.00868413716,794.336228045721
01/02/15 04:00 AM,579.786743239476,2756.17143239476,1122.80022971843,1596.59794591581,2477.10491887371,731.210513521048,2005.43451352105,2459.70582436577,1756.68320267633,1341.31245943686,6290.96318929468,4192.53187844996,1711.24845943686,3214.77348647895,2091.97325676052,3247.216,2531.20114859214,843.73371619738
01/02/15 05:00 AM,648.857916922219,3106.48316922219,1261.01375076666,1808.76733537775,2804.55900306663,804.668166155562,2221.49216615556,2688.92291385559,1982.58141845553,1516.53950153332,6877.77032617787,4582.17957847784,1927.87550153331,3582.91583384444,2321.90208307778,3610.616,2877.26875383329,959.089584611096
01/02/15 06:00 AM,758.230131426979,3669.47731426978,1481.55039428094,2153.01705141583,3335.27757712374,915.835737146043,2554.99173714604,3027.80855430324,2346.55491998885,1799.82878856187,7745.60432004461,5157.74750288741,2275.71278856187,4160.26026285396,2678.70986857302,4177.204,3442.05197140468,1147.35065713489
01/02/15 07:00 AM,883.101882193636,4324.04882193636,1735.73064658091,2557.84505754909,3958.57758632363,1035.42623561273,2923.48123561273,3380.45429587001,2771.03317535545,2131.55129316181,8649.0872985782,5755.91423832092,2679.69629316182,4811.45376438727,3075.72311780636,4811.495,4110.77823290454,1370.25941096818
01/02/15 08:00 AM,960.682472659206,4736.73672659206,1894.86741797762,2815.37178127365,4354.68167191047,1105.98705468159,3146.15905468159,3582.07280074874,3039.30530861444,2341.87083595524,9165.86676554224,6097.47301947509,2934.17883595524,5211.96494531841,3317.09752734079,5199.148,4538.43708988809,1512.81236329603
01/02/15 09:00 AM,1001.61725341511,4956.2745341511,1979.19676024533,2953.04002732088,4566.31404098132,1142.10749316978,3261.79449316978,3683.26521243379,3182.20877390577,2454.09952049066,9425.31290437692,6268.76218511291,3069.49252049066,5422.08450683022,3442.88774658489,5401.783,4767.70880122665,1589.23626707555
